node,betweeness_centrality,node_type
pharyngeal system development,0.0,biological_process
ear development,0.0,biological_process
liver development,0.0,biological_process
positive regulation of glycogen biosynthetic process,0.0,biological_process
insulin receptor signaling pathway,0.0,biological_process
insulin-like growth factor receptor signaling pathway,0.0,biological_process
positive regulation of glucose metabolic process,0.0,biological_process
negative regulation of insulin receptor signaling pathway,0.0,biological_process
phosphatidylinositol-mediated signaling,0.0,biological_process
integrin-mediated signaling pathway,0.0,biological_process
regulation of natural killer cell proliferation,0.0,biological_process
elastin metabolic process,0.0,biological_process
activation of protein kinase C activity,0.0,biological_process
positive regulation of TOR signaling,0.0,biological_process
bile acid metabolic process,0.0,biological_process
negative regulation of blood-brain barrier permeability,0.0,biological_process
positive regulation of chemotaxis,0.0,biological_process
positive regulation of collagen biosynthetic process,0.0,biological_process
regulation of DNA binding,0.0,biological_process
negative regulation of programmed cell death,0.0,biological_process
negative regulation of platelet-derived growth factor receptor-alpha signaling pathway,0.0,biological_process
positive regulation of myeloid cell apoptotic process,0.0,biological_process
detection of oxidative stress,0.0,biological_process
negative regulation of metanephric mesenchymal cell migration,0.0,biological_process
L-glutamate import across plasma membrane,0.0,biological_process
chondrocyte differentiation,0.0,biological_process
lipid phosphorylation,0.0,biological_process
negative regulation of kinase activity,0.0,biological_process
positive regulation of renal albumin absorption,0.0,biological_process
regulation of feeding behavior,0.0,biological_process
negative regulation of protein kinase C signaling,0.0,biological_process
positive regulation of protein dephosphorylation,0.0,biological_process
central nervous system neuron development,0.0,biological_process
regulation of steroid biosynthetic process,0.0,biological_process
bone mineralization involved in bone maturation,0.0,biological_process
negative regulation of appetite by leptin-mediated signaling pathway,0.0,biological_process
cellular response to retinoic acid,0.0,biological_process
positive regulation of lipid transporter activity,0.0,biological_process
negative regulation of intracellular protein transport,0.0,biological_process
positive regulation of metanephric glomerular visceral epithelial cell development,0.0,biological_process
ATP biosynthetic process,0.0,biological_process
regulation of protein import into nucleus,0.0,biological_process
photoreceptor cell maintenance,0.0,biological_process
response to Thyroglobulin triiodothyronine,0.0,biological_process
cellular hyperosmotic response,0.0,biological_process
cerebral cortex development,0.0,biological_process
L-ascorbic acid metabolic process,0.0,biological_process
lactose biosynthetic process,0.0,biological_process
glycerol biosynthetic process,0.0,biological_process
determination of adult lifespan,0.0,biological_process
tyrosine phosphorylation of STAT protein,0.0,biological_process
positive regulation of ion transport,0.0,biological_process
regulation of intestinal cholesterol absorption,0.0,biological_process
regulation of lipoprotein lipid oxidation,0.0,biological_process
lipoprotein metabolic process,0.0,biological_process
negative regulation of hepatocyte apoptotic process,0.0,biological_process
cellular amino acid metabolic process,0.0,biological_process
collagen catabolic process,0.0,biological_process
regulation of fatty acid transport,0.0,biological_process
regulation of cellular ketone metabolic process,0.0,biological_process
glucose import across plasma membrane,0.0,biological_process
protein maturation by protein folding,0.0,biological_process
regulation of natural killer cell mediated cytotoxicity,0.0,biological_process
aorta development,0.0,biological_process
hematopoietic progenitor cell differentiation,0.0,biological_process
vasculogenesis,0.0,biological_process
negative regulation of hyaluronan biosynthetic process,0.0,biological_process
negative regulation of cell cycle,0.0,biological_process
regulation of gluconeogenesis,0.0,biological_process
regulation of endothelial cell proliferation,0.0,biological_process
cellular response to L-ascorbic acid,0.0,biological_process
regulation of natural killer cell activation,0.0,biological_process
ER overload response,0.0,biological_process
negative regulation of ATF6-mediated unfolded protein response,0.0,biological_process
long-chain fatty acid import across plasma membrane,0.0,biological_process
epithelial to mesenchymal transition,0.0,biological_process
positive regulation of growth,0.0,biological_process
auditory receptor cell stereocilium organization,0.0,biological_process
response to antipsychotic drug,0.0,biological_process
retina homeostasis,0.0,biological_process
neurotransmitter transport,0.0,biological_process
norepinephrine uptake,0.0,biological_process
dopamine uptake,0.0,biological_process
monoamine transport,0.0,biological_process
monocarboxylic acid transport,0.0,biological_process
positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.0,biological_process
cardiac conduction system development,0.0,biological_process
negative regulation of BMP signaling pathway,0.0,biological_process
organic cation transport,0.0,biological_process
cellular response to ATP,0.0,biological_process
neurofilament cytoskeleton organization,0.0,biological_process
response to carbon monoxide,0.0,biological_process
response to axon injury,0.0,biological_process
glutathione metabolic process,0.0,biological_process
regulation of organ growth,0.0,biological_process
toxin transport,0.0,biological_process
histamine metabolic process,0.0,biological_process
negative regulation of cholesterol biosynthetic process,0.0,biological_process
xenobiotic transport,0.0,biological_process
embryonic pattern specification,0.0,biological_process
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,0.0,biological_process
bone development,0.0,biological_process
osteoblast fate commitment,0.0,biological_process
exocytosis,0.0,biological_process
regulation of neuron projection development,0.0,biological_process
epinephrine uptake,0.0,biological_process
quaternary ammonium group transport,0.0,biological_process
purine-containing compound transmembrane transport,0.0,biological_process
serotonin uptake,0.0,biological_process
positive regulation of clathrin-dependent endocytosis,0.0,biological_process
glutathione biosynthetic process,0.0,biological_process
negative regulation of platelet-derived growth factor receptor signaling pathway,0.0,biological_process
adult behavior,0.0,biological_process
cellular response to extracellular stimulus,0.0,biological_process
ion transport,0.0,biological_process
cellular response to cocaine,0.0,biological_process
transepithelial transport,0.0,biological_process
visual behavior,0.0,biological_process
second-messenger-mediated signaling,0.0,biological_process
neurotransmitter reuptake,0.0,biological_process
cysteine transmembrane transport,0.0,biological_process
telencephalon development,0.0,biological_process
L-aspartate transmembrane transport,0.0,biological_process
positive regulation of fibroblast migration,0.0,biological_process
positive regulation of fat cell apoptotic process,0.0,biological_process
positive regulation of protein ubiquitination,0.0,biological_process
ubiquitin-dependent ERAD pathway,0.0,biological_process
positive regulation of T cell proliferation,0.0,biological_process
negative regulation of phagocytosis,0.0,biological_process
positive regulation of signal transduction,0.0,biological_process
response to linoleic acid,0.0,biological_process
response to sucrose,0.0,biological_process
negative regulation of granulocyte differentiation,0.0,biological_process
negative regulation of synaptic transmission,0.0,biological_process
negative regulation of tumor necrosis factor-mediated signaling pathway,0.0,biological_process
negative regulation of DNA biosynthetic process,0.0,biological_process
regulation of fatty acid biosynthetic process,0.0,biological_process
negative regulation of cytosolic calcium ion concentration,0.0,biological_process
myeloid cell homeostasis,0.0,biological_process
anterograde axonal transport,0.0,biological_process
positive regulation of glycogen (starch) synthase activity,0.0,biological_process
negative regulation of response to endoplasmic reticulum stress,0.0,biological_process
L-glutamate transmembrane transport,0.0,biological_process
D-aspartate import across plasma membrane,0.0,biological_process
diacylglycerol metabolic process,0.0,biological_process
negative regulation of macrophage differentiation,0.0,biological_process
"regulation of CD8-positive, alpha-beta T cell proliferation",0.0,biological_process
JUN phosphorylation,0.0,biological_process
extracellular matrix disassembly,0.0,biological_process
negative regulation of hydrolase activity,0.0,biological_process
glial cell proliferation,0.0,biological_process
positive regulation of follicle-stimulating hormone secretion,0.0,biological_process
negative regulation of glucagon secretion,0.0,biological_process
negative regulation of cartilage development,0.0,biological_process
regulation of transcription from RNA polymerase II promoter in response to hypoxia,0.0,biological_process
negative regulation of metallopeptidase activity,0.0,biological_process
phagocytosis,0.0,biological_process
negative regulation of trophoblast cell migration,0.0,biological_process
positive regulation of calcium ion transport,0.0,biological_process
olfactory behavior,0.0,biological_process
calcium ion homeostasis,0.0,biological_process
regulation of integrin-mediated signaling pathway,0.0,biological_process
cellular response to UV-A,0.0,biological_process
positive regulation of protein metabolic process,0.0,biological_process
arachidonic acid metabolic process,0.0,biological_process
negative regulation of transcription by competitive promoter binding,0.0,biological_process
postsynapse to nucleus signaling pathway,0.0,biological_process
lipoxygenase pathway,0.0,biological_process
regulation of fatty acid metabolic process,0.0,biological_process
ATP metabolic process,0.0,biological_process
biomineral tissue development,0.0,biological_process
regulation of bone mineralization,0.0,biological_process
oncogene-induced cell senescence,0.0,biological_process
cell activation,0.0,biological_process
poly(A)+ mRNA export from nucleus,0.0,biological_process
"Wnt signaling pathway, planar cell polarity pathway",0.0,biological_process
monocyte differentiation,0.0,biological_process
cell maturation,0.0,biological_process
peroxisome proliferator activated receptor signaling pathway,0.0,biological_process
retinoic acid receptor signaling pathway,0.0,biological_process
negative regulation of protein autophosphorylation,0.0,biological_process
negative regulation of cell growth involved in cardiac muscle cell development,0.0,biological_process
negative regulation of bone mineralization,0.0,biological_process
B cell differentiation,0.0,biological_process
negative regulation of interferon-gamma-mediated signaling pathway,0.0,biological_process
nucleotide-binding oligomerization domain containing 2 signaling pathway,0.0,biological_process
behavioral response to nicotine,0.0,biological_process
regulation of bone remodeling,0.0,biological_process
bone growth,0.0,biological_process
regulation of transport,0.0,biological_process
steroid hormone mediated signaling pathway,0.0,biological_process
lipid localization,0.0,biological_process
viral protein processing,0.0,biological_process
negative regulation of catalytic activity,0.0,biological_process
sexual reproduction,0.0,biological_process
T cell differentiation,0.0,biological_process
3'-phosphoadenosine 5'-phosphosulfate metabolic process,0.0,biological_process
negative regulation of hh target transcription factor activity,0.0,biological_process
regulation of DNA-templated transcription in response to stress,0.0,biological_process
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,0.0,biological_process
pre-replicative complex assembly,0.0,biological_process
positive regulation of luteinizing hormone secretion,0.0,biological_process
negative regulation of JUN kinase activity,0.0,biological_process
positive regulation of monocyte chemotactic protein-1 production,0.0,biological_process
DNA conformation change,0.0,biological_process
cellular detoxification of nitrogen compound,0.0,biological_process
sialylation,0.0,biological_process
negative regulation of membrane protein ectodomain proteolysis,0.0,biological_process
adult feeding behavior,0.0,biological_process
N-acetylneuraminate metabolic process,0.0,biological_process
negative regulation of glutamine transport,0.0,biological_process
hormone metabolic process,0.0,biological_process
negative regulation of vasoconstriction,0.0,biological_process
energy reserve metabolic process,0.0,biological_process
positive regulation of reactive oxygen species metabolic process,0.0,biological_process
positive regulation of peroxisome proliferator activated receptor signaling pathway,0.0,biological_process
positive regulation of hepatic stellate cell activation,0.0,biological_process
positive regulation of viral genome replication,0.0,biological_process
negative regulation of appetite,0.0,biological_process
glutathione derivative biosynthetic process,0.0,biological_process
nucleosome disassembly,0.0,biological_process
positive regulation of Wnt signaling pathway,0.0,biological_process
protein localization to nucleus,0.0,biological_process
protein N-linked glycosylation via asparagine,0.0,biological_process
positive regulation of p38MAPK cascade,0.0,biological_process
nitrobenzene metabolic process,0.0,biological_process
xenobiotic catabolic process,0.0,biological_process
O-glycan processing,0.0,biological_process
regulation of androgen receptor signaling pathway,0.0,biological_process
hydrogen sulfide biosynthetic process,0.0,biological_process
L-serine catabolic process,0.0,biological_process
protein K27-linked ubiquitination,0.0,biological_process
protein K6-linked ubiquitination,0.0,biological_process
high-density lipoprotein particle remodeling,0.0,biological_process
intermediate-density lipoprotein particle remodeling,0.0,biological_process
positive regulation of receptor internalization,0.0,biological_process
cytokine production,0.0,biological_process
myotube cell development,0.0,biological_process
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",0.0,biological_process
positive regulation of miRNA metabolic process,0.0,biological_process
L-serine metabolic process,0.0,biological_process
negative regulation of interleukin-12 production,0.0,biological_process
mitochondrial transmembrane transport,0.0,biological_process
negative regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
cysteine biosynthetic process,0.0,biological_process
positive regulation of macrophage derived foam cell differentiation,0.0,biological_process
negative regulation of bone resorption,0.0,biological_process
positive regulation of calcineurin-NFAT signaling cascade,0.0,biological_process
positive regulation of type I interferon production,0.0,biological_process
negative regulation of cholesterol transport,0.0,biological_process
cysteine biosynthetic process from serine,0.0,biological_process
negative regulation of axon extension,0.0,biological_process
negative regulation of vitamin D biosynthetic process,0.0,biological_process
homocysteine catabolic process,0.0,biological_process
homocysteine metabolic process,0.0,biological_process
regulation of protein localization to plasma membrane,0.0,biological_process
positive regulation of chemokine (C-X-C motif) ligand 2 production,0.0,biological_process
activation of MAPKKK activity,0.0,biological_process
positive regulation of respiratory burst,0.0,biological_process
heart morphogenesis,0.0,biological_process
cellular response to dopamine,0.0,biological_process
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,0.0,biological_process
response to amphetamine,0.0,biological_process
cell adhesion mediated by integrin,0.0,biological_process
negative regulation of protein binding,0.0,biological_process
negative regulation of dendrite morphogenesis,0.0,biological_process
positive regulation of cell adhesion,0.0,biological_process
positive regulation of podosome assembly,0.0,biological_process
positive regulation of cytokine production involved in inflammatory response,0.0,biological_process
response to virus,0.0,biological_process
positive regulation of fractalkine production,0.0,biological_process
negative regulation of respiratory burst involved in inflammatory response,0.0,biological_process
negative regulation of reactive oxygen species biosynthetic process,0.0,biological_process
positive regulation of fever generation,0.0,biological_process
positive regulation of blood microparticle formation,0.0,biological_process
dendritic spine maintenance,0.0,biological_process
positive regulation of actin filament polymerization,0.0,biological_process
negative regulation of osteoblast differentiation,0.0,biological_process
embryonic digestive tract development,0.0,biological_process
receptor-mediated endocytosis,0.0,biological_process
activation of protein kinase activity,0.0,biological_process
transformation of host cell by virus,0.0,biological_process
regulation of immunoglobulin production,0.0,biological_process
cortical actin cytoskeleton organization,0.0,biological_process
JNK cascade,0.0,biological_process
chronic inflammatory response to antigenic stimulus,0.0,biological_process
positive regulation of mononuclear cell migration,0.0,biological_process
lipopolysaccharide-mediated signaling pathway,0.0,biological_process
protein kinase B signaling,0.0,biological_process
response to salt stress,0.0,biological_process
non-canonical Wnt signaling pathway,0.0,biological_process
ISG15-protein conjugation,0.0,biological_process
lipid catabolic process,0.0,biological_process
acute inflammatory response to antigenic stimulus,0.0,biological_process
protein K63-linked ubiquitination,0.0,biological_process
phosphate ion homeostasis,0.0,biological_process
interferon-gamma-mediated signaling pathway,0.0,biological_process
protein K11-linked ubiquitination,0.0,biological_process
negative regulation of sodium-dependent phosphate transport,0.0,biological_process
negative regulation of non-canonical Wnt signaling pathway,0.0,biological_process
protein K48-linked ubiquitination,0.0,biological_process
low-density lipoprotein particle remodeling,0.0,biological_process
regulation of lipoprotein lipase activity,0.0,biological_process
cellular response to cytokine stimulus,0.0,biological_process
regulation of axon extension,0.0,biological_process
reverse cholesterol transport,0.0,biological_process
positive regulation of keratinocyte apoptotic process,0.0,biological_process
transsulfuration,0.0,biological_process
DNA protection,0.0,biological_process
cellular response to nutrient levels,0.0,biological_process
regulation of cell shape,0.0,biological_process
leukocyte migration,0.0,biological_process
response to ionizing radiation,0.0,biological_process
positive regulation of leukocyte adhesion to vascular endothelial cell,0.0,biological_process
regulation of immune response,0.0,biological_process
positive regulation of cellular extravasation,0.0,biological_process
regulation of ruffle assembly,0.0,biological_process
phosphatidylcholine catabolic process,0.0,biological_process
positive regulation of fibroblast proliferation,0.0,biological_process
regulation of BMP signaling pathway,0.0,biological_process
positive regulation of epidermal cell differentiation,0.0,biological_process
bone morphogenesis,0.0,biological_process
blood vessel endothelial cell migration,0.0,biological_process
negative regulation of Wnt signaling pathway,0.0,biological_process
cell surface receptor signaling pathway involved in cell-cell signaling,0.0,biological_process
cell-abiotic substrate adhesion,0.0,biological_process
positive regulation of dendritic spine maintenance,0.0,biological_process
heart contraction,0.0,biological_process
endochondral ossification,0.0,biological_process
negative regulation of transcription by transcription factor localization,0.0,biological_process
oncostatin-M-mediated signaling pathway,0.0,biological_process
leukemia inhibitory factor signaling pathway,0.0,biological_process
locomotory behavior,0.0,biological_process
regulation of protein kinase activity,0.0,biological_process
"complement activation, alternative pathway",0.0,biological_process
positive regulation of type IIa hypersensitivity,0.0,biological_process
regulation of triglyceride biosynthetic process,0.0,biological_process
purinergic nucleotide receptor signaling pathway,0.0,biological_process
positive regulation of glucose transmembrane transport,0.0,biological_process
positive regulation of actin filament bundle assembly,0.0,biological_process
positive regulation of G protein-coupled receptor signaling pathway,0.0,biological_process
complement-dependent cytotoxicity,0.0,biological_process
"positive regulation of phagocytosis, engulfment",0.0,biological_process
complement-mediated synapse pruning,0.0,biological_process
vertebrate eye-specific patterning,0.0,biological_process
positive regulation of apoptotic cell clearance,0.0,biological_process
establishment of protein localization to membrane,0.0,biological_process
trehalose metabolism in response to stress,0.0,biological_process
complement activation,0.0,biological_process
regulation of vasculature development,0.0,biological_process
blood vessel morphogenesis,0.0,biological_process
regulation of complement activation,0.0,biological_process
regulation of synapse organization,0.0,biological_process
osteoclast differentiation,0.0,biological_process
positive regulation of synoviocyte proliferation,0.0,biological_process
positive regulation of chronic inflammatory response to antigenic stimulus,0.0,biological_process
inositol phosphate metabolic process,0.0,biological_process
immune system process,0.0,biological_process
regulation of cellular amino acid metabolic process,0.0,biological_process
phosphatidylinositol dephosphorylation,0.0,biological_process
blood coagulation,0.0,biological_process
defense response to Gram-positive bacterium,0.0,biological_process
embryo implantation,0.0,biological_process
positive regulation of interleukin-33 production,0.0,biological_process
regulation of branching involved in salivary gland morphogenesis,0.0,biological_process
positive regulation of superoxide dismutase activity,0.0,biological_process
negative regulation of branching involved in lung morphogenesis,0.0,biological_process
positive regulation of translational initiation by iron,0.0,biological_process
negative regulation of alkaline phosphatase activity,0.0,biological_process
negative regulation of lipid storage,0.0,biological_process
positive regulation of hair follicle development,0.0,biological_process
regulation of endothelial cell apoptotic process,0.0,biological_process
ruffle assembly,0.0,biological_process
positive regulation of brown fat cell differentiation,0.0,biological_process
positive regulation of protein transport,0.0,biological_process
negative regulation of protein-containing complex disassembly,0.0,biological_process
nitric oxide-cGMP-mediated signaling pathway,0.0,biological_process
retrograde axonal transport,0.0,biological_process
positive regulation of vitamin D biosynthetic process,0.0,biological_process
positive regulation of nitrogen compound metabolic process,0.0,biological_process
positive regulation of calcidiol 1-monooxygenase activity,0.0,biological_process
sequestering of triglyceride,0.0,biological_process
placenta development,0.0,biological_process
transmission of nerve impulse,0.0,biological_process
regulation of T cell differentiation in thymus,0.0,biological_process
regulation of GTPase activity,0.0,biological_process
positive regulation of peptide hormone secretion,0.0,biological_process
synaptic vesicle docking,0.0,biological_process
histamine uptake,0.0,biological_process
organic anion transport,0.0,biological_process
positive regulation of activation of membrane attack complex,0.0,biological_process
oviduct epithelium development,0.0,biological_process
dehydroascorbic acid transport,0.0,biological_process
intestinal hexose absorption,0.0,biological_process
neurotransmitter receptor internalization,0.0,biological_process
synaptic vesicle priming,0.0,biological_process
Mullerian duct regression,0.0,biological_process
glycerophosphate shuttle,0.0,biological_process
positive regulation of humoral immune response mediated by circulating immunoglobulin,0.0,biological_process
glycerol catabolic process,0.0,biological_process
glycerol-3-phosphate metabolic process,0.0,biological_process
negative regulation of myosin-light-chain-phosphatase activity,0.0,biological_process
erythrocyte differentiation,0.0,biological_process
stress-activated MAPK cascade,0.0,biological_process
glycolytic process,0.0,biological_process
"complement activation, classical pathway",0.0,biological_process
cellular protein metabolic process,0.0,biological_process
negative regulation of protein secretion,0.0,biological_process
exocytic insertion of neurotransmitter receptor to postsynaptic membrane,0.0,biological_process
canonical glycolysis,0.0,biological_process
vesicle fusion,0.0,biological_process
positive regulation of receptor-mediated endocytosis,0.0,biological_process
defense response,0.0,biological_process
neuron remodeling,0.0,biological_process
negative regulation of oxidoreductase activity,0.0,biological_process
neurotransmitter uptake,0.0,biological_process
synaptic vesicle fusion to presynaptic active zone membrane,0.0,biological_process
regulation of glycogen metabolic process,0.0,biological_process
synaptic vesicle exocytosis,0.0,biological_process
neurotransmitter secretion,0.0,biological_process
long-term synaptic potentiation,0.0,biological_process
negative regulation of hydrogen peroxide catabolic process,0.0,biological_process
cellular response to peptide,0.0,biological_process
cellular response to nerve growth factor stimulus,0.0,biological_process
associative learning,0.0,biological_process
maintenance of protein location in mitochondrion,0.0,biological_process
establishment of protein localization to mitochondrion,0.0,biological_process
mannose metabolic process,0.0,biological_process
fructose 6-phosphate metabolic process,0.0,biological_process
islet amyloid polypeptide processing,0.0,biological_process
regulation of inflammatory response,0.0,biological_process
senescence-associated heterochromatin focus assembly,0.0,biological_process
negative regulation of chromatin silencing,0.0,biological_process
nuclear transport,0.0,biological_process
establishment of integrated proviral latency,0.0,biological_process
regulation of leukocyte proliferation,0.0,biological_process
regulation of NIK/NF-kappaB signaling,0.0,biological_process
positive regulation of mesenchymal cell proliferation,0.0,biological_process
antigen processing and presentation of exogenous peptide antigen via MHC class II,0.0,biological_process
negative regulation of glycogen biosynthetic process,0.0,biological_process
insulin processing,0.0,biological_process
inorganic diphosphate transport,0.0,biological_process
enkephalin processing,0.0,biological_process
cellular phosphate ion homeostasis,0.0,biological_process
bicarbonate transport,0.0,biological_process
positive regulation of cytokine production involved in immune response,0.0,biological_process
oxygen transport,0.0,biological_process
phosphatidic acid biosynthetic process,0.0,biological_process
DNA unwinding involved in DNA replication,0.0,biological_process
positive regulation of epidermal growth factor receptor signaling pathway,0.0,biological_process
riboflavin metabolic process,0.0,biological_process
protein autoprocessing,0.0,biological_process
nucleoside triphosphate catabolic process,0.0,biological_process
response to muramyl dipeptide,0.0,biological_process
response to laminar fluid shear stress,0.0,biological_process
regulation of extracellular matrix disassembly,0.0,biological_process
positive regulation of cellular component movement,0.0,biological_process
positive regulation of fatty acid metabolic process,0.0,biological_process
mammary gland epithelial cell differentiation,0.0,biological_process
cellular defense response,0.0,biological_process
cell motility,0.0,biological_process
angiogenesis involved in wound healing,0.0,biological_process
positive regulation of interleukin-12 production,0.0,biological_process
enamel mineralization,0.0,biological_process
nucleic acid phosphodiester bond hydrolysis,0.0,biological_process
acetaldehyde metabolic process,0.0,biological_process
negative regulation of leukocyte cell-cell adhesion,0.0,biological_process
hepoxilin biosynthetic process,0.0,biological_process
negative regulation of pri-miRNA transcription by RNA polymerase II,0.0,biological_process
oocyte development,0.0,biological_process
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,0.0,biological_process
B cell homeostasis,0.0,biological_process
negative regulation of apoptotic signaling pathway,0.0,biological_process
negative regulation of cellular pH reduction,0.0,biological_process
T cell differentiation in thymus,0.0,biological_process
regulation of protein stability,0.0,biological_process
regulation of nitrogen utilization,0.0,biological_process
negative regulation of myeloid cell apoptotic process,0.0,biological_process
positive regulation of catalytic activity,0.0,biological_process
regulation of glycoprotein biosynthetic process,0.0,biological_process
B cell lineage commitment,0.0,biological_process
cellular response to DNA damage stimulus,0.0,biological_process
hair follicle morphogenesis,0.0,biological_process
homeostasis of number of cells within a tissue,0.0,biological_process
cell aging,0.0,biological_process
positive regulation of skeletal muscle fiber development,0.0,biological_process
regulation of transmembrane transporter activity,0.0,biological_process
focal adhesion assembly,0.0,biological_process
response to iron ion,0.0,biological_process
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,0.0,biological_process
gland morphogenesis,0.0,biological_process
T cell homeostasis,0.0,biological_process
positive regulation of melanocyte differentiation,0.0,biological_process
positive regulation of smooth muscle cell migration,0.0,biological_process
negative regulation of osteoblast proliferation,0.0,biological_process
regulation of viral genome replication,0.0,biological_process
reactive oxygen species metabolic process,0.0,biological_process
negative regulation of G1/S transition of mitotic cell cycle,0.0,biological_process
positive regulation of cell motility,0.0,biological_process
positive regulation of vesicle fusion,0.0,biological_process
cellular response to high light intensity,0.0,biological_process
fatty acid oxidation,0.0,biological_process
regulation of NMDA receptor activity,0.0,biological_process
response to dietary excess,0.0,biological_process
response to methionine,0.0,biological_process
response to epinephrine,0.0,biological_process
negative regulation of glycolytic process,0.0,biological_process
skeletal muscle atrophy,0.0,biological_process
positive regulation of cellular respiration,0.0,biological_process
cellular response to thyroid hormone stimulus,0.0,biological_process
response to cold,0.0,biological_process
cellular response to caffeine,0.0,biological_process
organ growth,0.0,biological_process
response to UV-B,0.0,biological_process
"CD8-positive, alpha-beta T cell lineage commitment",0.0,biological_process
metanephros development,0.0,biological_process
triglyceride metabolic process,0.0,biological_process
humoral immune response,0.0,biological_process
positive regulation of multicellular organism growth,0.0,biological_process
negative regulation of ossification,0.0,biological_process
pigment granule organization,0.0,biological_process
digestive tract morphogenesis,0.0,biological_process
positive regulation of neuron maturation,0.0,biological_process
regulation of cell-matrix adhesion,0.0,biological_process
negative regulation of reactive oxygen species metabolic process,0.0,biological_process
intrinsic apoptotic signaling pathway in response to oxidative stress,0.0,biological_process
glomerulus development,0.0,biological_process
negative regulation of calcium ion transport into cytosol,0.0,biological_process
lymphoid progenitor cell differentiation,0.0,biological_process
cochlear nucleus development,0.0,biological_process
branching involved in ureteric bud morphogenesis,0.0,biological_process
axonogenesis,0.0,biological_process
spleen development,0.0,biological_process
negative regulation of anoikis,0.0,biological_process
extrinsic apoptotic signaling pathway via death domain receptors,0.0,biological_process
cellular response to glucose starvation,0.0,biological_process
negative regulation of mitochondrial depolarization,0.0,biological_process
nucleotide-binding oligomerization domain containing signaling pathway,0.0,biological_process
T cell activation,0.0,biological_process
activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.0,biological_process
positive regulation of neuron death,0.0,biological_process
mRNA export from nucleus,0.0,biological_process
positive regulation of proteolysis,0.0,biological_process
TRAIL-activated apoptotic signaling pathway,0.0,biological_process
suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process,0.0,biological_process
toll-like receptor 3 signaling pathway,0.0,biological_process
modulation by virus of host cellular process,0.0,biological_process
syncytiotrophoblast cell differentiation involved in labyrinthine layer development,0.0,biological_process
self proteolysis,0.0,biological_process
proteolysis involved in cellular protein catabolic process,0.0,biological_process
TRIF-dependent toll-like receptor signaling pathway,0.0,biological_process
pyroptosis,0.0,biological_process
natural killer cell activation,0.0,biological_process
regulation of necroptotic process,0.0,biological_process
regulation of innate immune response,0.0,biological_process
activation of cysteine-type endopeptidase activity,0.0,biological_process
positive regulation of macrophage differentiation,0.0,biological_process
response to morphine,0.0,biological_process
cellular response to stress,0.0,biological_process
positive regulation of Schwann cell differentiation,0.0,biological_process
purine nucleotide catabolic process,0.0,biological_process
positive regulation of supramolecular fiber organization,0.0,biological_process
positive regulation of T cell receptor signaling pathway,0.0,biological_process
cellular response to hepatocyte growth factor stimulus,0.0,biological_process
cellular response to peptidoglycan,0.0,biological_process
cellular response to lipoteichoic acid,0.0,biological_process
regulation of mammary gland epithelial cell proliferation,0.0,biological_process
response to symbiotic bacterium,0.0,biological_process
endothelial cell development,0.0,biological_process
"regulation of gene expression, epigenetic",0.0,biological_process
response to hydroperoxide,0.0,biological_process
"transcription, DNA-templated",0.0,biological_process
skeletal muscle fiber development,0.0,biological_process
biological process involved in interaction with symbiont,0.0,biological_process
skeletal muscle tissue regeneration,0.0,biological_process
myoblast proliferation,0.0,biological_process
response to xenobiotic stimulus,0.0,biological_process
protein oxidation,0.0,biological_process
regulation of proteasomal protein catabolic process,0.0,biological_process
PML body organization,0.0,biological_process
hypothalamus development,0.0,biological_process
estrous cycle,0.0,biological_process
regulation of phosphatidylinositol 3-kinase signaling,0.0,biological_process
positive regulation of epithelial cell proliferation,0.0,biological_process
regulation of cell motility,0.0,biological_process
hair follicle development,0.0,biological_process
negative regulation of Notch signaling pathway,0.0,biological_process
peptidyl-serine phosphorylation,0.0,biological_process
midgut development,0.0,biological_process
translation,0.0,biological_process
positive regulation of glial cell proliferation,0.0,biological_process
response to cobalamin,0.0,biological_process
regulation of ERK1 and ERK2 cascade,0.0,biological_process
viral life cycle,0.0,biological_process
activation of phospholipase A2 activity by calcium-mediated signaling,0.0,biological_process
negative regulation of cardiocyte differentiation,0.0,biological_process
positive regulation of DNA repair,0.0,biological_process
regulation of peptidyl-tyrosine phosphorylation,0.0,biological_process
magnesium ion homeostasis,0.0,biological_process
hydrogen peroxide metabolic process,0.0,biological_process
cellular response to hyperoxia,0.0,biological_process
necroptotic signaling pathway,0.0,biological_process
activation-induced cell death of T cells,0.0,biological_process
response to hydroxyisoflavone,0.0,biological_process
negative regulation of protein catabolic process,0.0,biological_process
positive regulation of nitric oxide mediated signal transduction,0.0,biological_process
positive regulation of kinase activity,0.0,biological_process
positive regulation of cyclin-dependent protein serine/threonine kinase activity,0.0,biological_process
peptidyl-tyrosine autophosphorylation,0.0,biological_process
