node,degree_centrality,node_type
Bitemporal hemianopia,8.20411846747067e-05,effect/phenotype
Abnormal visual field test,8.20411846747067e-05,effect/phenotype
Central adrenal insufficiency,8.20411846747067e-05,effect/phenotype
Abnormal involuntary eye movements,8.20411846747067e-05,effect/phenotype
Inferior vermis hypoplasia,8.20411846747067e-05,effect/phenotype
Increased serum insulin-like growth factor 1,8.20411846747067e-05,effect/phenotype
Growth hormone excess,8.20411846747067e-05,effect/phenotype
Proportionate tall stature,8.20411846747067e-05,effect/phenotype
Abnormality of the mouth,8.20411846747067e-05,effect/phenotype
Oligomenorrhea,8.20411846747067e-05,effect/phenotype
Difficulty walking,8.20411846747067e-05,effect/phenotype
Distal amyotrophy,8.20411846747067e-05,effect/phenotype
Scanning speech,8.20411846747067e-05,effect/phenotype
Horizontal nystagmus,8.20411846747067e-05,effect/phenotype
Erectile dysfunction,8.20411846747067e-05,effect/phenotype
Poor fine motor coordination,8.20411846747067e-05,effect/phenotype
Muscle spasm,8.20411846747067e-05,effect/phenotype
Limb muscle weakness,8.20411846747067e-05,effect/phenotype
Calf muscle hypertrophy,8.20411846747067e-05,effect/phenotype
EMG: neuropathic changes,8.20411846747067e-05,effect/phenotype
Dysmetric saccades,8.20411846747067e-05,effect/phenotype
Bulbar palsy,8.20411846747067e-05,effect/phenotype
Spinal deformities,8.20411846747067e-05,effect/phenotype
Delayed fine motor development,8.20411846747067e-05,effect/phenotype
Decreased fertility,8.20411846747067e-05,effect/phenotype
Cerebral ischemia,8.20411846747067e-05,effect/phenotype
Lower limb spasticity,8.20411846747067e-05,effect/phenotype
Gaze-evoked horizontal nystagmus,8.20411846747067e-05,effect/phenotype
Diplopia,8.20411846747067e-05,effect/phenotype
Truncal titubation,8.20411846747067e-05,effect/phenotype
Dysphonia,8.20411846747067e-05,effect/phenotype
Mild microcephaly,8.20411846747067e-05,effect/phenotype
Gaze-evoked nystagmus,8.20411846747067e-05,effect/phenotype
Abnormality of the distal phalanx of the thumb,8.20411846747067e-05,effect/phenotype
Monotonic speech,8.20411846747067e-05,effect/phenotype
Hypomimic face,8.20411846747067e-05,effect/phenotype
Shyness,8.20411846747067e-05,effect/phenotype
Long toe,8.20411846747067e-05,effect/phenotype
Abnormal left ventricle morphology,8.20411846747067e-05,effect/phenotype
Holoprosencephaly,8.20411846747067e-05,effect/phenotype
Macroorchidism,8.20411846747067e-05,effect/phenotype
Hydrocele testis,8.20411846747067e-05,effect/phenotype
Pulmonary valve atresia,8.20411846747067e-05,effect/phenotype
Square face,8.20411846747067e-05,effect/phenotype
Aphasia,8.20411846747067e-05,effect/phenotype
Action tremor,8.20411846747067e-05,effect/phenotype
Bradykinesia,8.20411846747067e-05,effect/phenotype
Agraphesthesia,8.20411846747067e-05,effect/phenotype
Short nose,8.20411846747067e-05,effect/phenotype
Hypertonia,8.20411846747067e-05,effect/phenotype
Preauricular skin tag,8.20411846747067e-05,effect/phenotype
Enuresis,8.20411846747067e-05,effect/phenotype
Abnormally large globe,8.20411846747067e-05,effect/phenotype
Cortical dysplasia,8.20411846747067e-05,effect/phenotype
Optic nerve hypoplasia,8.20411846747067e-05,effect/phenotype
Joint contracture of the 5th finger,8.20411846747067e-05,effect/phenotype
Sandal gap,8.20411846747067e-05,effect/phenotype
Thick lower lip vermilion,8.20411846747067e-05,effect/phenotype
Thoracic kyphosis,8.20411846747067e-05,effect/phenotype
Poor eye contact,8.20411846747067e-05,effect/phenotype
Striae distensae,8.20411846747067e-05,effect/phenotype
Hyperactivity,8.20411846747067e-05,effect/phenotype
Mitral stenosis,8.20411846747067e-05,effect/phenotype
Double outlet right ventricle,8.20411846747067e-05,effect/phenotype
Absent Achilles reflex,8.20411846747067e-05,effect/phenotype
Anal atresia,8.20411846747067e-05,effect/phenotype
Frontal balding,8.20411846747067e-05,effect/phenotype
Low hanging columella,8.20411846747067e-05,effect/phenotype
Small earlobe,8.20411846747067e-05,effect/phenotype
Secondary microcephaly,8.20411846747067e-05,effect/phenotype
Broad nasal tip,8.20411846747067e-05,effect/phenotype
Poor suck,8.20411846747067e-05,effect/phenotype
Left ventricular noncompaction cardiomyopathy,8.20411846747067e-05,effect/phenotype
Death in childhood,8.20411846747067e-05,effect/phenotype
Toenail dysplasia,8.20411846747067e-05,effect/phenotype
Abnormality of the septum pellucidum,8.20411846747067e-05,effect/phenotype
Oral-pharyngeal dysphagia,8.20411846747067e-05,effect/phenotype
Undetectable electroretinogram,8.20411846747067e-05,effect/phenotype
Triangular face,8.20411846747067e-05,effect/phenotype
Dyskinesia,8.20411846747067e-05,effect/phenotype
Epicanthus inversus,8.20411846747067e-05,effect/phenotype
Cupped ear,8.20411846747067e-05,effect/phenotype
Chorioretinal atrophy,8.20411846747067e-05,effect/phenotype
Chorioretinal degeneration,8.20411846747067e-05,effect/phenotype
Peripheral visual field loss,8.20411846747067e-05,effect/phenotype
Restricted large joint movement,8.20411846747067e-05,effect/phenotype
Tented upper lip vermilion,8.20411846747067e-05,effect/phenotype
Drooling,8.20411846747067e-05,effect/phenotype
Submucous cleft soft palate,8.20411846747067e-05,effect/phenotype
Stereotypy,8.20411846747067e-05,effect/phenotype
Peripheral pulmonary artery stenosis,8.20411846747067e-05,effect/phenotype
Unilateral vocal cord paralysis,8.20411846747067e-05,effect/phenotype
Long face,8.20411846747067e-05,effect/phenotype
Progressive spasticity,8.20411846747067e-05,effect/phenotype
Hydronephrosis,8.20411846747067e-05,effect/phenotype
Hostility,8.20411846747067e-05,effect/phenotype
Clubbing of toes,8.20411846747067e-05,effect/phenotype
Recurrent cutaneous abscess formation,8.20411846747067e-05,effect/phenotype
Adenoma sebaceum,8.20411846747067e-05,effect/phenotype
Extrapyramidal muscular rigidity,8.20411846747067e-05,effect/phenotype
Localized periodontitis,8.20411846747067e-05,effect/phenotype
Gastrostomy tube feeding in infancy,8.20411846747067e-05,effect/phenotype
Oral cleft,8.20411846747067e-05,effect/phenotype
Cleft upper lip,8.20411846747067e-05,effect/phenotype
Preaxial hand polydactyly,8.20411846747067e-05,effect/phenotype
Oval face,8.20411846747067e-05,effect/phenotype
Hallux valgus,8.20411846747067e-05,effect/phenotype
Macrogyria,8.20411846747067e-05,effect/phenotype
Alcoholism,8.20411846747067e-05,effect/phenotype
Bilateral basal ganglia lesions,8.20411846747067e-05,effect/phenotype
Abnormality of the thyroid gland,8.20411846747067e-05,effect/phenotype
Anterior pituitary dysgenesis,8.20411846747067e-05,effect/phenotype
Preauricular pit,8.20411846747067e-05,effect/phenotype
Everted lower lip vermilion,8.20411846747067e-05,effect/phenotype
Blepharitis,8.20411846747067e-05,effect/phenotype
Abnormal calcium-phosphate regulating hormone level,8.20411846747067e-05,effect/phenotype
Alopecia universalis,8.20411846747067e-05,effect/phenotype
Intracranial hemorrhage,8.20411846747067e-05,effect/phenotype
Metabolic acidosis,8.20411846747067e-05,effect/phenotype
Abnormal caudate nucleus morphology,8.20411846747067e-05,effect/phenotype
Abnormal morphology of the cerebellar cortex,8.20411846747067e-05,effect/phenotype
Abnormal toenail morphology,8.20411846747067e-05,effect/phenotype
Abnormal oral glucose tolerance,8.20411846747067e-05,effect/phenotype
Pancreatic hypoplasia,8.20411846747067e-05,effect/phenotype
Hepatocellular adenoma,8.20411846747067e-05,effect/phenotype
Flushing,8.20411846747067e-05,effect/phenotype
Xerostomia,8.20411846747067e-05,effect/phenotype
Azoospermia,8.20411846747067e-05,effect/phenotype
Recurrent cystitis,8.20411846747067e-05,effect/phenotype
Recurrent pyelonephritis,8.20411846747067e-05,effect/phenotype
Generalized periodontitis,8.20411846747067e-05,effect/phenotype
Wide mouth,8.20411846747067e-05,effect/phenotype
Abnormal eyelash morphology,8.20411846747067e-05,effect/phenotype
Nephrolithiasis,8.20411846747067e-05,effect/phenotype
Narcolepsy,8.20411846747067e-05,effect/phenotype
Cataplexy,8.20411846747067e-05,effect/phenotype
Abnormality of the Leydig cells,8.20411846747067e-05,effect/phenotype
Abnormal putamen morphology,8.20411846747067e-05,effect/phenotype
Paroxysmal drowsiness,8.20411846747067e-05,effect/phenotype
Hepatic failure,8.20411846747067e-05,effect/phenotype
Permanent atrial fibrillation,8.20411846747067e-05,effect/phenotype
Large for gestational age,8.20411846747067e-05,effect/phenotype
Abnormal insulin level,8.20411846747067e-05,effect/phenotype
Nephropathy,8.20411846747067e-05,effect/phenotype
Fat malabsorption,8.20411846747067e-05,effect/phenotype
Neonatal hypoglycemia,8.20411846747067e-05,effect/phenotype
Polymicrogyria,8.20411846747067e-05,effect/phenotype
Mood swings,8.20411846747067e-05,effect/phenotype
Simplified gyral pattern,8.20411846747067e-05,effect/phenotype
Abnormal position of hair whorl,8.20411846747067e-05,effect/phenotype
Abnormality of the optic nerve,8.20411846747067e-05,effect/phenotype
Dilation of lateral ventricles,8.20411846747067e-05,effect/phenotype
Atonic seizure,8.20411846747067e-05,effect/phenotype
Calcaneovalgus deformity,8.20411846747067e-05,effect/phenotype
Weak voice,8.20411846747067e-05,effect/phenotype
Bulbous nose,8.20411846747067e-05,effect/phenotype
Graves disease,8.20411846747067e-05,effect/phenotype
Abnormality of exocrine pancreas physiology,8.20411846747067e-05,effect/phenotype
Abnormal corpus callosum morphology,8.20411846747067e-05,effect/phenotype
Non-caseating epithelioid cell granulomatosis,8.20411846747067e-05,effect/phenotype
Abnormal blistering of the skin,8.20411846747067e-05,effect/phenotype
Abnormal pulmonary Interstitial morphology,8.20411846747067e-05,effect/phenotype
High forehead,8.20411846747067e-05,effect/phenotype
Absence of secondary sex characteristics,8.20411846747067e-05,effect/phenotype
Lumbar hypertrichosis,8.20411846747067e-05,effect/phenotype
Vomiting,8.20411846747067e-05,effect/phenotype
Abnormal globus pallidus morphology,8.20411846747067e-05,effect/phenotype
Basal ganglia necrosis,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the spleen,8.20411846747067e-05,effect/phenotype
Nephrocalcinosis,8.20411846747067e-05,effect/phenotype
Primary adrenal insufficiency,8.20411846747067e-05,effect/phenotype
Opacification of the corneal stroma,8.20411846747067e-05,effect/phenotype
Adrenal hyperplasia,8.20411846747067e-05,effect/phenotype
Tubulointerstitial nephritis,8.20411846747067e-05,effect/phenotype
Rheumatoid arthritis,8.20411846747067e-05,effect/phenotype
Keratoconjunctivitis sicca,8.20411846747067e-05,effect/phenotype
Adrenal insufficiency,8.20411846747067e-05,effect/phenotype
Mild global developmental delay,8.20411846747067e-05,effect/phenotype
Obsessive-compulsive behavior,8.20411846747067e-05,effect/phenotype
Perseveration,8.20411846747067e-05,effect/phenotype
Neonatal hyperbilirubinemia,8.20411846747067e-05,effect/phenotype
Coronal craniosynostosis,8.20411846747067e-05,effect/phenotype
Impaired social interactions,8.20411846747067e-05,effect/phenotype
Abnormal cortical gyration,8.20411846747067e-05,effect/phenotype
Increased head circumference,8.20411846747067e-05,effect/phenotype
Impulsivity,8.20411846747067e-05,effect/phenotype
Pineal cyst,8.20411846747067e-05,effect/phenotype
Slender build,8.20411846747067e-05,effect/phenotype
Slender toe,8.20411846747067e-05,effect/phenotype
Abnormal vena cava morphology,8.20411846747067e-05,effect/phenotype
Involuntary movements,8.20411846747067e-05,effect/phenotype
Unilateral ptosis,8.20411846747067e-05,effect/phenotype
Open mouth,8.20411846747067e-05,effect/phenotype
Chronic constipation,8.20411846747067e-05,effect/phenotype
Sparse eyebrow,8.20411846747067e-05,effect/phenotype
Decreased serum testosterone level,8.20411846747067e-05,effect/phenotype
Thick corpus callosum,8.20411846747067e-05,effect/phenotype
Narrow nasal bridge,8.20411846747067e-05,effect/phenotype
Asymmetry of the ears,8.20411846747067e-05,effect/phenotype
Focal motor seizure,8.20411846747067e-05,effect/phenotype
Persistent head lag,8.20411846747067e-05,effect/phenotype
Deviated nasal septum,8.20411846747067e-05,effect/phenotype
Poor head control,8.20411846747067e-05,effect/phenotype
Lower extremity joint dislocation,8.20411846747067e-05,effect/phenotype
Retractile testis,8.20411846747067e-05,effect/phenotype
Dysplastic corpus callosum,8.20411846747067e-05,effect/phenotype
Right ventricular hypertrophy,8.20411846747067e-05,effect/phenotype
Left ventricular noncompaction,8.20411846747067e-05,effect/phenotype
"Macroorchidism, postpubertal",8.20411846747067e-05,effect/phenotype
"Ambiguous genitalia, female",8.20411846747067e-05,effect/phenotype
Brain abscess,8.20411846747067e-05,effect/phenotype
Unusual skin infection,8.20411846747067e-05,effect/phenotype
Recurrent fractures,8.20411846747067e-05,effect/phenotype
Pallor,8.20411846747067e-05,effect/phenotype
Posterior polar cataract,8.20411846747067e-05,effect/phenotype
Hyperautofluorescent retinal lesion,8.20411846747067e-05,effect/phenotype
Progressive visual loss,8.20411846747067e-05,effect/phenotype
Postaxial polydactyly,8.20411846747067e-05,effect/phenotype
Abnormal lung morphology,8.20411846747067e-05,effect/phenotype
Synostosis involving the 1st metacarpal,8.20411846747067e-05,effect/phenotype
Drusen,8.20411846747067e-05,effect/phenotype
Decreased light- and dark-adapted electroretinogram amplitude,8.20411846747067e-05,effect/phenotype
Retinal arteriolar constriction,8.20411846747067e-05,effect/phenotype
Abnormal light-adapted flicker electroretinogram,8.20411846747067e-05,effect/phenotype
Hyperextensibility of the finger joints,8.20411846747067e-05,effect/phenotype
Profound hearing impairment,8.20411846747067e-05,effect/phenotype
Peripheral retinal atrophy,8.20411846747067e-05,effect/phenotype
Cone/cone-rod dystrophy,8.20411846747067e-05,effect/phenotype
Cystoid macular edema,8.20411846747067e-05,effect/phenotype
Retinal flecks,8.20411846747067e-05,effect/phenotype
Abnormal electroretinogram,8.20411846747067e-05,effect/phenotype
Macular coloboma,8.20411846747067e-05,effect/phenotype
Peripapillary atrophy,8.20411846747067e-05,effect/phenotype
Geographic atrophy,8.20411846747067e-05,effect/phenotype
Intrahepatic bile duct dilatation,8.20411846747067e-05,effect/phenotype
Photoreceptor layer loss on macular OCT,8.20411846747067e-05,effect/phenotype
Retinal thinning,8.20411846747067e-05,effect/phenotype
Abnormal light- and dark-adapted electroretinogram,8.20411846747067e-05,effect/phenotype
Fundus atrophy,8.20411846747067e-05,effect/phenotype
Progressive night blindness,8.20411846747067e-05,effect/phenotype
Retinal detachment,8.20411846747067e-05,effect/phenotype
Photopsia,8.20411846747067e-05,effect/phenotype
Cortical cataract,8.20411846747067e-05,effect/phenotype
Abnormality of connective tissue,8.20411846747067e-05,effect/phenotype
Bloodstream infectious agent,8.20411846747067e-05,effect/phenotype
Abnormality of the urinary system physiology,8.20411846747067e-05,effect/phenotype
Cone dystrophy,8.20411846747067e-05,effect/phenotype
Peripapillary chorioretinal atrophy,8.20411846747067e-05,effect/phenotype
Tritanomaly,8.20411846747067e-05,effect/phenotype
Cystoid macular degeneration,8.20411846747067e-05,effect/phenotype
Red-green dyschromatopsia,8.20411846747067e-05,effect/phenotype
Posterior staphyloma,8.20411846747067e-05,effect/phenotype
Central scotoma,8.20411846747067e-05,effect/phenotype
Abnormality of the gingiva,8.20411846747067e-05,effect/phenotype
Abnormality of the auditory canal,8.20411846747067e-05,effect/phenotype
Regional abnormality of skin,8.20411846747067e-05,effect/phenotype
Abnormal hair whorl,8.20411846747067e-05,effect/phenotype
Broad hallux,8.20411846747067e-05,effect/phenotype
Hypointensity of cerebral white matter on MRI,8.20411846747067e-05,effect/phenotype
High-frequency hearing impairment,8.20411846747067e-05,effect/phenotype
Hypoplasia of the maxilla,8.20411846747067e-05,effect/phenotype
Abnormality of musculoskeletal physiology,8.20411846747067e-05,effect/phenotype
Periorbital fullness,8.20411846747067e-05,effect/phenotype
Low frustration tolerance,8.20411846747067e-05,effect/phenotype
Depressed nasal tip,8.20411846747067e-05,effect/phenotype
Dandy-Walker malformation,8.20411846747067e-05,effect/phenotype
Decreased muscle mass,8.20411846747067e-05,effect/phenotype
Severe postnatal growth retardation,8.20411846747067e-05,effect/phenotype
EEG abnormality,8.20411846747067e-05,effect/phenotype
Developmental regression,8.20411846747067e-05,effect/phenotype
Abnormality of the basal ganglia,8.20411846747067e-05,effect/phenotype
Hypoplasia of the musculature,8.20411846747067e-05,effect/phenotype
Large forehead,8.20411846747067e-05,effect/phenotype
Prominent coccyx,8.20411846747067e-05,effect/phenotype
Long palm,8.20411846747067e-05,effect/phenotype
Broad columella,8.20411846747067e-05,effect/phenotype
Thick nasal alae,8.20411846747067e-05,effect/phenotype
2-3 toe syndactyly,8.20411846747067e-05,effect/phenotype
Self-injurious behavior,8.20411846747067e-05,effect/phenotype
Hypoplastic nasal bridge,8.20411846747067e-05,effect/phenotype
Apneic episodes in infancy,8.20411846747067e-05,effect/phenotype
Developmental cataract,8.20411846747067e-05,effect/phenotype
Triphalangeal thumb,8.20411846747067e-05,effect/phenotype
Almond-shaped palpebral fissure,8.20411846747067e-05,effect/phenotype
Plagiocephaly,8.20411846747067e-05,effect/phenotype
Diastema,8.20411846747067e-05,effect/phenotype
Abnormality of dental morphology,8.20411846747067e-05,effect/phenotype
Incomprehensible speech,8.20411846747067e-05,effect/phenotype
Abnormal parotid gland morphology,8.20411846747067e-05,effect/phenotype
Sacral dimple,8.20411846747067e-05,effect/phenotype
Abnormal blood glucose concentration,8.20411846747067e-05,effect/phenotype
Meckel diverticulum,8.20411846747067e-05,effect/phenotype
Long palpebral fissure,8.20411846747067e-05,effect/phenotype
Small fontanelle,8.20411846747067e-05,effect/phenotype
Growth abnormality,8.20411846747067e-05,effect/phenotype
Narrow palm,8.20411846747067e-05,effect/phenotype
Abnormal hair pattern,8.20411846747067e-05,effect/phenotype
Cough,8.20411846747067e-05,effect/phenotype
Shock,8.20411846747067e-05,effect/phenotype
Abnormality of the spleen,8.20411846747067e-05,effect/phenotype
Septic arthritis,8.20411846747067e-05,effect/phenotype
Acute infectious pneumonia,8.20411846747067e-05,effect/phenotype
Carbuncle,8.20411846747067e-05,effect/phenotype
Increased LDL cholesterol concentration,8.20411846747067e-05,effect/phenotype
Short palm,8.20411846747067e-05,effect/phenotype
Facial asymmetry,8.20411846747067e-05,effect/phenotype
Nail dysplasia,8.20411846747067e-05,effect/phenotype
Poor speech,8.20411846747067e-05,effect/phenotype
Narrow face,8.20411846747067e-05,effect/phenotype
Eczema,8.20411846747067e-05,effect/phenotype
Decreased HDL cholesterol concentration,8.20411846747067e-05,effect/phenotype
Parotitis,8.20411846747067e-05,effect/phenotype
Osteomyelitis leading to amputation due to slow healing fractures,8.20411846747067e-05,effect/phenotype
Mandibular osteomyelitis,8.20411846747067e-05,effect/phenotype
Clinodactyly of the 2nd toe,8.20411846747067e-05,effect/phenotype
Shortening of all distal phalanges of the fingers,8.20411846747067e-05,effect/phenotype
Moderate sensorineural hearing impairment,8.20411846747067e-05,effect/phenotype
Mild neurosensory hearing impairment,8.20411846747067e-05,effect/phenotype
Sparse body hair,8.20411846747067e-05,effect/phenotype
Widened subarachnoid space,8.20411846747067e-05,effect/phenotype
Increased serum lactate,8.20411846747067e-05,effect/phenotype
Down-sloping shoulders,8.20411846747067e-05,effect/phenotype
Generalized myoclonic seizure,8.20411846747067e-05,effect/phenotype
Generalized non-motor (absence) seizure,8.20411846747067e-05,effect/phenotype
Urinary incontinence,8.20411846747067e-05,effect/phenotype
Status epilepticus,8.20411846747067e-05,effect/phenotype
Supernumerary nipple,8.20411846747067e-05,effect/phenotype
Congenital hip dislocation,8.20411846747067e-05,effect/phenotype
Premature coronary artery atherosclerosis,8.20411846747067e-05,effect/phenotype
Visual loss,8.20411846747067e-05,effect/phenotype
Misalignment of teeth,8.20411846747067e-05,effect/phenotype
Aggressive behavior,8.20411846747067e-05,effect/phenotype
Visual field defect,8.20411846747067e-05,effect/phenotype
Posterior subcapsular cataract,8.20411846747067e-05,effect/phenotype
Attenuation of retinal blood vessels,8.20411846747067e-05,effect/phenotype
Immotile cilia,8.20411846747067e-05,effect/phenotype
Furrowed tongue,8.20411846747067e-05,effect/phenotype
Short digit,8.20411846747067e-05,effect/phenotype
Thickened ears,8.20411846747067e-05,effect/phenotype
Toe syndactyly,8.20411846747067e-05,effect/phenotype
Large fontanelles,8.20411846747067e-05,effect/phenotype
Camptodactyly of finger,8.20411846747067e-05,effect/phenotype
Non-midline cleft lip,8.20411846747067e-05,effect/phenotype
Lower limb hypertonia,8.20411846747067e-05,effect/phenotype
Progressive spastic paraplegia,8.20411846747067e-05,effect/phenotype
Restlessness,8.20411846747067e-05,effect/phenotype
Patchy alopecia,8.20411846747067e-05,effect/phenotype
Hyperactive patellar reflex,8.20411846747067e-05,effect/phenotype
Arnold-Chiari type I malformation,8.20411846747067e-05,effect/phenotype
Bilateral cryptorchidism,8.20411846747067e-05,effect/phenotype
Anterior pituitary hypoplasia,8.20411846747067e-05,effect/phenotype
Infantile constant exotropia,8.20411846747067e-05,effect/phenotype
Abnormal cardiac ventricular function,8.20411846747067e-05,effect/phenotype
Small nail,8.20411846747067e-05,effect/phenotype
Round face,8.20411846747067e-05,effect/phenotype
Ebstein anomaly of the tricuspid valve,8.20411846747067e-05,effect/phenotype
Rocker bottom foot,8.20411846747067e-05,effect/phenotype
Tetraparesis,8.20411846747067e-05,effect/phenotype
Shawl scrotum,8.20411846747067e-05,effect/phenotype
Abnormality of earlobe,8.20411846747067e-05,effect/phenotype
Nasolacrimal duct obstruction,8.20411846747067e-05,effect/phenotype
Broad chin,8.20411846747067e-05,effect/phenotype
Macular atrophy,8.20411846747067e-05,effect/phenotype
Undetectable light- and dark-adapted electroretinogram,8.20411846747067e-05,effect/phenotype
Macular edema,8.20411846747067e-05,effect/phenotype
Alacrima,8.20411846747067e-05,effect/phenotype
Trigonocephaly,8.20411846747067e-05,effect/phenotype
Overlapping toe,8.20411846747067e-05,effect/phenotype
Abnormality of redox activity,8.20411846747067e-05,effect/phenotype
"Intellectual disability, progressive",8.20411846747067e-05,effect/phenotype
Talipes calcaneovarus,8.20411846747067e-05,effect/phenotype
Spastic diplegia,8.20411846747067e-05,effect/phenotype
Tricuspid regurgitation,8.20411846747067e-05,effect/phenotype
Pseudobulbar paralysis,8.20411846747067e-05,effect/phenotype
Caesarian section,8.20411846747067e-05,effect/phenotype
Sparse hair,8.20411846747067e-05,effect/phenotype
Contractures of the large joints,8.20411846747067e-05,effect/phenotype
Severe muscular hypotonia,8.20411846747067e-05,effect/phenotype
Equinovarus deformity,8.20411846747067e-05,effect/phenotype
"Intellectual disability, profound",8.20411846747067e-05,effect/phenotype
Abnormality of chromosome segregation,8.20411846747067e-05,effect/phenotype
Hernia of the abdominal wall,8.20411846747067e-05,effect/phenotype
Sleep-wake cycle disturbance,8.20411846747067e-05,effect/phenotype
Poor coordination,8.20411846747067e-05,effect/phenotype
Prominent protruding coccyx,8.20411846747067e-05,effect/phenotype
Sparse and thin eyebrow,8.20411846747067e-05,effect/phenotype
Disproportionate short stature,8.20411846747067e-05,effect/phenotype
Mucosal telangiectasiae,8.20411846747067e-05,effect/phenotype
